"screen_name","text"
"Mecdty","@seanhannity And all their parents will say My Kids are Wonderful kids, they didn’t do this!"
"Mecdty","Thoroughly enjoying the lunatic media, the hapless Democrats, and the broken Anti-Trumpers continue to flush the remnants of their destroyed reputations down the bowl by sticking to their hoax, despite the exoneration of the President. Good luck chumps."
"Mecdty","**MEDIA MELTDOWN**
MSNBC’s Nicolle Wallace
Loses It Wonders if She’s Crazy After Watching Barr Presser
“Am I Nuts?”

The liberal mainstream media is completely melting down &amp; it’s glorious

Short answer, Yes, you're all out of your Damn Minds! CRAZY!
#TDS

https://t.co/inme4F3GIs"
"Mecdty","This NOT ONLY vindicates @POTUS President Trump but also vindicates his supporters who stuck with him in spite of MSM FAKE NEWS Lies!

They called us Russian Bots, Nazis, White Supremacists &amp; even did violence against us. 

GAME OVER! #JusticeIsComing #PatriotsAwakened https://t.co/pqLaObwo3q"
"Mecdty","According to the Attorney General, Robert Mueller looked at 10 separate occasions where the President COULD have obstructed justice

And all of them were legally unfounded, had no substantive evidence, and would be completely thrown out in a court of law

NO OBSTRUCTION!"
"Mecdty","As I have been saying all along, NO COLLUSION - NO OBSTRUCTION! https://t.co/BnMB5mvHAM"
"Mecdty","@SenBlumenthal Democrats are Filthy Liars! Release all the names of the politicians that used Tax payers money to pay for their sexual misconducts!"
"Mecdty","LMAO. 

Obama weaponized the IRS, the State Dept, the DOJ, and the FBI. He targeted citizens, journalists and political orgs that opposed him via law enforcement. And he oversaw a conspiracy to spy on a presidential candidate. Thanks for playing, Dick. https://t.co/8rXvZ79VJK"
"Mecdty","President Trump is right to celebrate, but if we don't start seeing the people behind this in handcuffs, it'll happen again. No Dem or Dirty Cop has been held accountable. If the consequence for taking out a political opponent is someone gets fired, it will happen every election."
"Mecdty","MSNBC host labels President Trump a “mobster.” https://t.co/O97kAQfy51"
"Mecdty","@chrislhayes If only you pussies would take your feelings out of politics and look at How Great America is doing! If any of you morons have a 401k or other savings you would see your increase in Value! Democrats will take all that away!"
"Mecdty","@chrislhayes And he’s Still your President! Haha! President Trump is the Greatest President in my life time!"
"Mecdty","@scrowder Sorry Steve, I can’t stomach any of them!"
"Mecdty","Yep. Democrats lied. https://t.co/ibAzxYZoxI"
"Mecdty","@RepAdamSchiff @ferdinandatbull Democrats are Liars! Democrats Own Slaves! Democrats created KKK, Democrats Created Jim Crow! Democrats created life long Welfare recipients! Democrats created Hillary the most Corrupt person in America!"
"Mecdty","@platorebel @RepAdamSchiff @BeckyIB Why? Because they hurt your feelings?"
"Mecdty","@RepAdamSchiff @ferdinandatbull Adam Shitt, Release All the Overwhelming Evidence you have or STFU! Liar! Then release all the names of the politicians that used Tax payers money to pay for their sexual misconducts!"
"Mecdty","Multiple anonymous sources confirm Brian Stelter has locked himself in his office with a box of jelly donuts and won’t stop crying like a little b!tch."
"Mecdty","Spare me the lectures on Mueller's so-called ethics. @JudicialWatch knows the truth. Caught Mueller FBI &amp; DOJ Colluding with Lois Lerner's IRS to Prosecute Conservative Groups. And Sessions DOJ dropped the ball.  @RealDonaldTrump should ask why. https://t.co/Bwq9ifswu9 … https://t.co/2wE85TkWCV"
"Mecdty","Here’s the first major deception today by the press.  AG Barr said that Mueller identified ten possible obstruction situations and investigated.  CNN and others are saying there ten “instances” of obstruction.  False.  Amazing the corruption in the media."
"Mecdty","No Collusion! Game Over! The Mueller Report is Released | Todd Starnes https://t.co/3r9L87eg7f"
"Mecdty","@SpeakerPelosi @realDonaldTrump I trust AG Barr And President Trump! You on other hand Nancy, you are a Liar! You have lied to the American People for Years! Resign! Release all the names of the politicians that used Tax payers money to pay for their sexual misconducts!"
"Mecdty","CNN just stated that President Trump is implicated in multiple crimes, Hmmm he most have a different report or they are making up stuff , CNN wouldn’t do that would they ? Lolol"
"Mecdty","@adriandt31 Nadler says he will generate a subpoena for full report even though AG Barr says he will show them ! Democrats are just Fukking Nuts!"
"Mecdty","Attorney General Eric Holder got hundreds of people killed, was held in contempt, President Obama asserted executive privilege over Fast and Furious documents we *still* haven’t seen and yet, Attorney General Bill Barr is already hated more by the majority of media for redactions"
"Mecdty","Our great President now has a great Attorney General in William Barr.  Barr's intellect, knowledge, integrity and command remarkable.  And he handled perfectly the reporters who were just following Dems' talking points and spin! #MAGA #AmericaFirst #Dobbs https://t.co/sLHYXLqD4s"
"Mecdty","No Collusion. No Obstruction. <U+0001F4AF> Exoneration. Jared Kushner and the campaign that I helped run was completely attacked by Democrats without any evidence the campaign did anything wrong.

This scam and web of lies was a clear political attack that should be fully investigated. https://t.co/ttx63wir9V"
"Mecdty","Break the law to enter college , you’re expelled and your parents go to jail. Break the law to enter the Country, free college !"
"Mecdty","With the formal release of the #MuellerReport, two things are clear:

1) There was no collusion with Russia
2) There was no obstruction of justice

Democrats owe the American people an apology. They must now stop harassing @realDonaldTrump and his family. https://t.co/oNIXg8pFnN"
"Mecdty","Our statement from @parscale on the #MuellerReport - 

""The Obama-era DOJ and FBI must answer for their misdeeds and the scam that they perpetrated against the American people.  Justice will be served.""

@TeamTrump https://t.co/DgRSt2d7BV"
"Mecdty","@SpeakerPelosi Do ONE Thing Right in your Lifetime, admit you were Wrong! Democrats are the biggest Liars! Release all the names of the politicians that used Tax payers money to pay for their sexual misconducts! $17 million"
"Mecdty","How do you obstruct justice when there is no underlying crime? “Hey cut it out Mueller! I didn’t do anything wrong.” Would a statement of this sort constitute obstruction? Do Democrats want to impeach the president for truthfully insisting on his own innocence? #MuellerReport"
"Mecdty","CNN just can’t accept No Collusion No Obstruction! They intentionally are making FOOLS of themselves!"
"Mecdty","It’s insane. America needs to heal and those who perpetrated this fraud need to be brought to justice. https://t.co/YEzLTSkQdl"
"Mecdty","@realDonaldTrump ADAM SCHIFF BELONGS IN PRISON.

...among others."
"Mecdty","BREAKING: Mueller Report reveals it could find no documentary or other evidence indicating Papadopoulos shared Mifsud's claim that Russia had ""dirt"" on Hillary Clinton in the form of emails with any other Trump campaign official -- the alleged predicate for opening investigation"
"Mecdty","The Obama administration had repeated opportunities to respond to Russia's cyber campaign against the US.
 
For 2 years they knew Russia was planning a wide-ranging cyberattack.

For 2 years they turned a blind eye.  

Where is Democrat outrage at Obama's failure to act?"
"Mecdty","@realDonaldTrump Now we MUST investigate and indict the real traitors in our Government. 

#SpyGate"
"Mecdty","It’s so much fun hate-watching @CNN right now. I don’t normally take joy in other people’s misery, but after the lies and discord they sowed for the past 3 years about my family and me I’ll make an exception today. #BetterLuckNextHoax guys. https://t.co/3X2HT0ow9M"
"Mecdty","To recap:

-DNC &amp; Hillary paid for dossier filled w/ unverified, false info

-Obama DOJ used dossier to get warrant to spy on @realDonaldTrump campaign

-Dossier emboldened Dems to launch baseless investigation

2 years &amp; $35 million later: Still NO collusion.

Investigate that."
"Mecdty","I guess Brian doesn’t want anyone watching CNN’s meltdown. I get it. If I were in his shoes I wouldn’t either. I almost feel bad for them. https://t.co/tDiLxi61JP"
"Mecdty","@brianstelter It most really SUCK being you! I’d have to kick my own ass if I woke up every day you!"
"Mecdty","For TWO YEARS, Adam Schiff has been pushing the phony @realDonaldTrump-Russia collusion hoax.
 
He’s been lying to the American people from a position of authority on the House Intelligence Committee.

There was NO collusion and NO obstruction.

Schiff should resign."
"Mecdty","This may be the single greatest video clip in the history of social media. <U+0001F447><U+0001F3FB><U+0001F447><U+0001F3FB> https://t.co/mvIU4Hbwv2"
"Mecdty","WOW: Democrat Rep. Rashida Tlaib Says She “Feels More Palestinian In Congress” Than American

Identity Politics At Its Worst<U+0001F447><U+0001F3FB>

 https://t.co/GYrbVIKwvZ"
"Mecdty","Mueller’s team didn’t have the stomach to try to wage a legal fight over subpoenaing the President.  If they thought @realDonaldTrump was a criminal, they would have fought for a face-to-face."
"Mecdty","<U+0001F1FA><U+0001F1F8>

""@TheDemocrats have got to know their limitations.""

                 ""Now shut the fuck up.""

cc @RepAdamSchiff @RepMaxineWaters @SpeakerPelosi @RepJerryNadler 

#MuellerReport #MuellerReportFindsNoCollusion #GameOver #BarrPressConference #Trump2020 #Trump #WitchHunt https://t.co/poxu3eu9Hy"
"Mecdty","<U+0001F1FA><U+0001F1F8>

""@TheDemocrats have to know their limitations.""

""Congratulations, @realDonaldTrump...  'You Win.'""

#MuellerReport #MuellerReportFindsNoCollusion #GameOver #BarrPressConference #BarrReport #Trump2020 #Trump #Winning #WitchHunt https://t.co/hOjcbMEKry"
"Mecdty","Democrat members of Congress should take a deep breath and read the Special Counsel’s report before jumping to conclusions.

The Attorney General concluded what we long suspected. No collusion. No obstruction. (1/5)"
"Mecdty","BREAKING: Rudy Giuliani, lawyer for the President, just claimed Joseph Mifsud was part of a counterintelligence operation run on George Papadopoulos. This ties with information that Mifsud may have worked as a Western intelligence asset"
"Mecdty","@GOPLeader KEVIN MCCARTHY SPRING BREAK PARTYING IN RIO DE JANERIO!

.@GOPLeader Kevin McCarthy flew his staff of interns down to Rio on a private jet for some Spring Break partying. 

Zero reason for trip.

This is how Swamp #RINO's spend your tax money.

#MAGA RT RT
https://t.co/hAUxygDKrc"
"Mecdty","Attorney General Barr:

“No material has been 
  redacted based upon   
  Executive Privilege.”

Because @realDonaldTrump doesn’t have anything to hide. And never did. 

                   ‘Nuff said. https://t.co/8pf4TjvsKD"
"Mecdty","Democrats &amp; media tortured @realDonaldTrump, haunting his presidency, stalking him relentlessly, obsessing over every tidbit except those that tended to exonerate him. This was a hoax. Stories that implied collusion were fake news. Whole fiasco was a witch hunt based on bullshit."
"Mecdty","Where is Report?"
"Mecdty","Say it with me: There was no collusion. https://t.co/emOY4eYm0J"
"Mecdty","**HUGE!**
John Solomon: Obama Admin Spying on Trump Began in Jan 2016
*Evidence Is Coming*

Solomon added that more evidence will be released *NEXT WEEK*

This's HUGE

That's why they are trying to Discredit DOJ Bill Barr So Bad

Nowhere To Hide Traitors!

https://t.co/ZrJYRoBPxR"
"Mecdty","No way is this man, (pig) representing the United States! Trump will WIN by a landslide! https://t.co/KwMIjIKDrY"
"Mecdty","@RepJeffries WRONG! You lying Democrats can’t handle the Truth! Release all the names of the politicians that used Tax payers money to pay for their sexual misconducts! Liar!"
"Mecdty","Trump was right all along. The Democrats and the media Left were  wrong all along. Now we know! #MuellerReport"
"Mecdty","This is the face of a man that knows sh*t is about to go down.

GITMO is prepped. Let the fun begin. https://t.co/UBB2b8bNnQ"
"Mecdty","@BillOReilly I counted 9 Bill lol but your right! Always enjoy watching , listening and reading your Tweets"
"Mecdty","There are 9 idiots on CNN right now and everyone of them look So Unhappy! I’m loving every minute!"
"Mecdty","If there is No Evidence of Collusion then there Can’t be Obstruction ! It’s that simple! You can’t charge someone with robbing a bank if NO bank was Robbed! DB. He’s correct!"
"Mecdty","Why?? Because YOU LIE!! If you’re breathing, you’re lying! Same goes for your corrupt MSM colleagues! It must be KILLING you that Barr will expose the truth before you can distort it! <U+0001F923><U+0001F923><U+0001F923> #MuellerReport #NoCollusion #NoObstruction https://t.co/Jk2ZRJRfoT"
"Mecdty","@RepAdamSchiff You Liar! Where is your Overwhelming Evidence! Release all the names of the politicians that used Tax payers money to pay for their sexual misconducts!"
"Mecdty","@hrenee80 I watch about 2 minutes of CNN every day just to for laughs, it’s amazing how many Stupid people can be put into one room!"
"Mecdty","Watching AG Bill Barr's press conference.He is a true statesman, one of a very few in Washington these days. He is going by the book, regardless of the intense smears against him by the media &amp; the Dems"
"Mecdty","Despite the media’s endless lies about me supposedly committing perjury, I spent 27 hours testifying under oath to Congress &amp; was always open/honest with them. It's pretty clear that had I done something wrong, Muellers team of Dems would have charged me. Better luck next hoax! https://t.co/fO1xHGwIki"
"Mecdty","Thank you! Despite nonstop harassment, our country has never been stronger - economically, militarily, from a jobs perspective, etc. It makes it worth it. @realDonaldTrump will go down as one of the greatest American presidents. I am very proud of him and today the system worked. https://t.co/2KVQjDl5VP"
"Mecdty","@EricTrump @realDonaldTrump I’m much older than you are Eric,lol President Trump IS the Greatest President in my life!"
"Mecdty","I’m an Oracle. CNN attacking AG Barr right now.  They don’t like that Barr said press relentlessly attacked Trump.  Paging Jack Nicholson - the US media can’t handle the truth."
"Mecdty","Barr wasn’t legally required to do this—press statement, summary or give full report to Congress.  He did it anyway for transparency—and yet the jackals still not satisfied.  Media’s a total joke."
"Mecdty","I won’t hold my breath. They lied about me for two years, but in the process destroyed their credibility along with mainstream journalism in the process... so I’ll take the W. https://t.co/odAAJmKfGL"
"Mecdty","UPDATE: Barr: No Trump Russia Collusion. Special Counsel Says Russian GRU Gave Clinton Emails To WikiLeaks https://t.co/hxHCzaj51N via @SaraCarterDC"
"Mecdty","President @realDonaldTrump, in the interest of transparency, did not assert Executive Privilege over any part or word of the Report."
"Mecdty","CNN is the Hate Network! CNN Hates President Trump! CNN Hates Trump Supporters! CNN Hates Conservative! CNN Hates FACTS/TRUTH!"
"Mecdty","I watched the entire speech and press conference. This completely exonerates @POTUS Trump in my opinion, despite “unprecedented” opposition from the biased press. Will be interesting to hear the spin now. Liberal heads are going to explode for the next 6 years. <U+0001F92F> https://t.co/01mrqlKsVY"
"Mecdty","@GovMikeHuckabee @realDonaldTrump You are 100 % correct! The Liberal News Media And Democrats Don’t understand Facts or Truth! I can’t believe people even watch them!"
"Mecdty","An NBC News analyst just said that AG Barr is “in the tank” for the President.  No balance at all on NBC."
"Mecdty","@BillOReilly They just can’t handle the Truth! Their hatred is tooooo Strong"
"Mecdty","@IngrahamAngle @JeffreyToobin @CNN CNN just can’t handle the Truth!"
"Mecdty","“This was a political speech endorsing the president’s behavior (by Barr).” — @JeffreyToobin @CNN Beyond absurd and desperate."
"Mecdty","@realDonaldTrump You are the Greatest President in my life time! Thank you President Trump!"
"Mecdty","No Collusion - No Obstruction! https://t.co/diggF8V3hl"
"Mecdty","@KatPope4 @EricTrump @CNN I agree, but watch 2 mins it will make your Day! Lol they are Crying"
"Mecdty","Full melt down at @CNN. Fun to watch. As I have always said, they would rather see our country fail than see my father succeed."
"Mecdty","Breaking: CNN implodes lol All the CNN reporters are Crying ! They don’t understand FACTS, They don’t know what to talk about!"
"Mecdty","Already Congressman Jerry Nadler has announced it is unfair of the Justice Department to discuss the findings before Nadler gets a chance to smear Trump with something.  Nadler will not get the report until around noon, which may cut into his extensive lunch hour. https://t.co/CD9q7RZt4n"
"Mecdty","This is exactly why people detest career politicians... https://t.co/OMOQ6JxQPc"
"Mecdty","I genuinely feel sorry for you if you’re getting your “news” from CNN &amp; MSNBC. That’s a real shame, I’m sorry."
"Mecdty","No collusion! No obstruction! 

Complete cooperation from the President. No executive privilege asserted."
"Mecdty","So we are clear. The White House offered “unfettered access”, “no redactions” and “didn’t exert any executive privilege which would be within their rights” 
Start spinning CNN... we are waiting."
"Mecdty","President Trump, his family, his staff, his campaign, etc. never colluded with Russia. The president never interfered with the investigation. In fact, he gave unprecedented access to staff and documents. He never asserted any privilege..."
"Mecdty","...Thus entire Democratic-press effort to ruin this president has been exposed.  Now it’s time to investigate the true perpetrators of this coup attempt. And for we, the people, to hold the press to account."
"Mecdty","@RepJerryNadler Ahhh are your Feelings Hurt! Liar! Release all the names of the politicians that used Tax payers money to pay for their sexual misconducts! $17 million dollars of Tax payers money!!"
"Mecdty","Obama is totally silent these days. Is he planning his escape from the country if all these Deep State conspiracies are traced back to him? https://t.co/CETAIlP4n9"
"Mecdty","Exactly... https://t.co/fka6FipGHQ"
"Mecdty","Today you’re witnessing what I call UNFREEDOM OF THE PRESS ... a mob of likeminded leftists who use the 1st amend to promote the progressive ideology &amp; Democrat Party agenda.They seek to take down the president. They’re shameless &amp; disgraceful...."
"Mecdty","If the Left doesn’t get what they want from Mueller, convicted liar Michael Cohen stands at the ready to sling more lies for them! https://t.co/W4FsZ1AY0K"
"Mecdty","Chuck Todd is a joke, a clown, and an embarrassment to journalism."
"Mecdty","Attorney General William Barr’s Press Conference today at 9:30 AM ET. Watch on @FoxNews @OANN"
"Mecdty","The only person trying to spin the report is @RepJerryNadler. The AG has done nothing unilaterally. After partnering with DAG Rosenstein to share principal conclusions, Barr is releasing the report voluntarily, working with Mueller’s team step by step."
"Mecdty","@Jack05967956 @hrenee80 They will switch to Taxes by noon tomorrow"
"Mecdty","@hrenee80 If one person on the list like McCabe spilled his guts and gave all the info on Hillary, Obama, Lynch, Clapper, Comey, Brennon and the rest , I would forgo his remarks about Walmart lol"
"Mecdty","@catturd2 I don’t care if he’s gay, what I don’t like is that he thinks he’s better than straight people because gay! He doesn’t understand what he puts in his mouth or up his butt doesn’t make him a better, smarter person!"
"Mecdty","Obama knew that Russian’s were interfering &amp; wanted to plant seed that would help Deep State Plan these lies against our President. Comey, Strzok, McCabe, Brennan, Lynch &amp; Hillary were all involved. TREASON &amp; SEDITION! It’s time for indictments! Agree? .https://t.co/yKO4m0mjvF"
"Mecdty","Judicial Watch announced it received 756 pages of newly uncovered emails that were among the materials former Secretary of State Hillary Clinton tried to delete or destroy, several of which were classified.
 
https://t.co/INxKemnrax"
"Mecdty","@chrislhayes There is a Big difference in being able to read and understanding what your reading. In your case STICK with PICTURES"
"Mecdty","The Mueller Report hasn’t even been released and the Democrats are already hyperventilating <U+0001F606> https://t.co/Cev8KUDyUA"
"Mecdty","@chrislhayes Farce, lol look into a mirror ! And you wonder why Americans think your the enemy of the people!"
"Mecdty","This is horrific. 
 
@realDonaldTrump’s supporters should be able to show their support in public without the threat of violence.
https://t.co/APegu89RAE"
"Mecdty","@chrislhayes Poor Chris Hayes, he’s feelings are hurt! Again lolololol"
"Mecdty","What Senator Graham was likely referring to on Maria Bartiromo’s show today is about FBI asset, Joseph Mifsud, dropping bizarre info in my lap about “Clinton’s emails in the hands of the Russians” (which I never asked for). His handler was Michael Gaeta (FBI attaché in Rome)."
"Mecdty","America: do not let Mueller fool you. He was never after me for Russia ties, as he fabricated all my Russia ties with informants and western spies. The Obama administration was illicitly spying on my ties to Israel in a politically motivated fashion. Release my FISA. More 2 come"
"Mecdty","@Jenn198523 Omar is a pathetic and dangerous at the same time. She needs to be removed from the office. Like a yesterday... @POTUS @WhiteHouse @SenateGOP @KernUnited https://t.co/neYeansOGg"
"Mecdty","I am not saying anything.....not one word https://t.co/MVAFMcqCQk"
"Mecdty","@CoryBooker You need ID to buy a Pack of Sudafed Cory, is that Racist? Idiot!"
"Mecdty","@CoryBooker Prove it! You always make these Claims without Proof! Oh that’s right your s Democrat! Release all the names of the politicians that used Tax payers money to pay for their sexual misconducts! $17 million of Tax payers money!"
"Mecdty","@TomiLahren Hell you need an ID to buy Sudafed but not to Vote! Real Smart!"
"Mecdty","THE OBAMA ADMINISTRATION OFFICIALS WHO TRIED TO INTERFERE IN OUR ELECTION NEED TO BE HELD ACCOUNTABLE. 
JOIN US ON LEVINTV TONIGHT!... https://t.co/q1ciGykQZy"
"Mecdty","Democrats in Congress must listen to the plea from Americans directly affected by this invasion. Not acting is not a solution!  #BuildTheWall #SecuretheBorder #EndtheCrisis https://t.co/MIBmljkV3R"
"Mecdty","The trade deficit has drop 20% since Trump took on China. Remember when the fake news media brought their experts and religiously claimed Trump did not understand what he was doing?Right! Moral of story!Do not trust their experts! Trump Wins Again! https://t.co/xQqDUhLeZo"
"Mecdty","@DanielTurnerPTF The only way to help climate change is to get India and China to stop polluting the Air and Water! India is the most Disgusting polluted place on Earth, then San Francisco!"
"Mecdty","Once Marine, always marine<U+0001F985><U+0001F1FA><U+0001F1F8>™<U+FE0F>
Took 27 seconds to secure the package<U+0001F602> https://t.co/Xiy13bjGYP"
"Mecdty","@davidcicilline Lolol what a Fool you are!"
"Mecdty","@scrowder They say ignorance is bliss! But in AOC case it’s just ignorance!"
"Mecdty","No. They're a billion-dollar company because someone, at some point, took a risk, foresaking secured employment. They subsequently created jobs through hiring those able to assist in their vision. Everyone who works is ""working class"". https://t.co/YNNG03lbqk"
"Mecdty","@AOC How would you know? You are only 29 yrs old! Keep tweeting, you reinforce the fact that  your as dumb as a bag of Rocks!"
"Mecdty","I want this article retweeted everywhere. https://t.co/KfTkxS5Tmn"
"Mecdty","@AOC @ewarren Wow! Are you trying to show the world how foolish you are? It’s working!"
"Mecdty","Surely not a tree without roots.

#IlhanOmar 

 https://t.co/FBUmISJ9oo"
"Mecdty","Her name was Debbie Burgess.
She was 55 yrs old from Knoxville, TN. <U+0001F64F>

Her killer is another #Illegal who has been here since 2002, with a known criminal record. He hit her with his truck &amp; ran. 

For God's sake, when is it enough!?

#CloseTheBorder    https://t.co/icewkgTN8H"
"Mecdty","@realDonaldTrump Too bad Congress is 95% corrupt old traitors paid off by foreign govts to undermine the country"
"Mecdty","https://t.co/umOVojUZuq The leftist Washington Compost admits that Fox News, and those on the right, have been right all along about the Russia hoax end the spying on the Trump campaign, fisa scandal."
"Mecdty","I can't wait to watch the liberals have another mass mental breakdown over the Mueller Report when it's released tomorrow! https://t.co/hHtjM7XcQi"
"Mecdty","Red China-DNC-Clinton collusion https://t.co/xBh1zBNFwL"
"Mecdty","@LadyRedWave All migrants in MN who would rather live in another country than the USA should be sent back home IMMEDIATELY. Assimilation is not happening anyway."
"Mecdty","#ICYMI <U+0001F440>WATCH<U+0001F440>
young US Muslims in MN would rather live in Saudi Arabia or Somalia than US &amp; prefer #ShariaLaw -SHOCKING &amp; a GIANT problem - 
1st &amp; 2nd generation r more radical than parents - not integrating- alienation is growing 
https://t.co/AMl33snEdr"
"Mecdty","#CohenLied https://t.co/yy2mefs3f3"
"Mecdty","Abusive subpoenas and 81 letters to @RealDonaldTrump world but @RepAdamSchiff, @JerryNadler, etc immune from scrutiny? 

Why isn't Congress subject to FOIA?

@JudicialWatch has told both parties to change the law! 
https://t.co/4KjwowSV2E … …
And here: https://t.co/huOArLVwKv https://t.co/SaWk9rGZNb"
"Mecdty","“The existential crisis of Western Civilization,” says Pat Buchanan on the Left’s hatred of history and the border crisis. Listen, Learn...NEW #IngrahamPodcast https://t.co/MKagwAdR6Y https://t.co/MKagwAdR6Y"
"Mecdty","BUSTED: Two TOP Democrats Have Been Caught Hiding Contributions From Rep. Ilhan Omar

 https://t.co/wjrmHtWAzj"
"Mecdty","@TomiLahren I wouldn’t live in California even if they gave me a house on the Beach!"
"Mecdty","Look at those lovely gas prices, California! 

If you voted against prop 6-the gas tax repeal-or didn’t vote at all, I don’t want to hear you bitch about gas prices! https://t.co/MYiGF6MbId"
"Mecdty","@dbongino If Juan Williams is on No Thanks! I never watch Juan or Shep Smith!"
"Mecdty","<U+0001F525>WATCH<U+0001F525>THIS video! Kudos to this man! “If this was a white police officer shooting &amp; killing 3 blacks schools would be on fire &amp; EVERY black leader would be up here! Bcs it’s black on black crime it’s socially acceptable 4 blacks not 2 talk 2 police 

https://t.co/uu7wrZvLJa"
"Mecdty","I hear I’m viciously attacked by Indian head waiter @PreetBharara in some new book he has out. He carried out a political hit on me for his mafia bosses Holder and Obama.  But I got the last laugh and he ended up on the street. No wonder he’s shouting epithets like a homeless bum"
"Mecdty","How the Cohen-Prague Story Helped Expose the Collusion Hoax – American Greatness https://t.co/eyU5euu8wu"
"Mecdty","Boys in girls bathrooms is becoming an increasingly contentious issue as girls feel their privacy is being violated. It’s time to stop all this transgender nonsense. If you have a penis you’re a boy. I don’t care about your precious little feelings, use the boys bathroom"
"Mecdty","As the media has shied away from talking about possible arson at Notre Dame, Lou Dobbs last night went right at it. He mentioned that 875 churches in France last year were vandalized, including 12 in recent weeks, including arson. One of them was to a 17th century Church"
"Mecdty","Crooked Hillary and Obama used FBI funds to purchase the known fake Steele dossier in order to obtain warrants so they could spy on President Trump and his campaign.

This is greatest political scandal in the history of our country.

We NEED justice!"
"Mecdty","The Prophet Muhammad preaches how a man in Sharia should treat his wife
He calls it Beating Etiquette 101:
Don’t beat her in the face &amp; make her ugly; only beat to #Honor
It is all a way to create #Harmony &amp; #Unity between husband &amp; wife
<U+0001F9D0><U+0001F928><U+0001F611><U+0001F922>

#Prayers
https://t.co/6JuuEp0Grr"
"Mecdty","“I am done running through kitchens, basements, back doors, hiding from them! All black Americans, if you have the audacity to think for yourselves #BLEXIT!
In 2020 #BlackVote is fully on the table - move it 5 points and the Democrat Party is toast!” https://t.co/0rjlLe4I1F"
"Mecdty","In 2016, following the arrival in Germany of another million mostly Muslim migrants, a local newspaper reported that in the town of Dülmen, “‘not a day goes by’ without attacks on religious statues in the town of less than 50,000 people, and the immediate surrounding area.”"
"Mecdty","Democrats are setting out on a $93 trillion dollar mission to put Americans out of work

Their assault on hardworking Americans, like these coal miners in West Virginia, is a disgrace

@AOC—these are just some of the faces of the American lives you want to destroy

Shame on you. https://t.co/XN3VQ5bDjI"
"Mecdty","Trump Trade Toughness's Working: US trade deficit falls to eight-month low as gap with China narrows https://t.co/KGaAGchhrY"
"Mecdty","Leave it to these do-gooder liberal criminal apologists to spring some creep with a history of domestic violence free to later kill. These self righteous activists should stop freeing criminals and start freeing fetuses before they are murdered in the womb https://t.co/i4jijeDDdD"
"Mecdty","Not shocking at all: 
SCOOP: Rashida Tlaib Hosts Another Extreme Anti-Israel, Terror-Affiliated Activist On Capitol Hill - The Daily Caller https://t.co/O6Aq3DRBxd"
"Mecdty","https://t.co/AwatTAkJWm"
"Mecdty","Billionaire douche bag Tom Steyer is trying make it appear as if his Need To Impeach campaign is a grass roots “People of Color” movement. <U+0001F606> https://t.co/Eyhh8NREQR"
"Mecdty","@ericswalwell You will never win! Stop wasting money!"
"Mecdty","@ericswalwell Fuck you #Stalin ... 

If you succeed in your oppression of our #2A  rights as Americans, You will go down in history as the tyrant that caused the worst civil war in America, Eric .. you need to hit the brake, Jake. You are wading in way over your head."
"Mecdty","The ethically compromised Schiff should NOT be chair of Intelligence Committee. He can't be trusted with classified material. https://t.co/UUgF6WhIwa"
"Mecdty","Justice Clarence Thomas, “I think if you start the day on your knees, you approach your job differently from when you start thinking that someone anointed you to impose your will on others.”
GOD BLESS Justice Thomas. #MAGA2020
https://t.co/rf5uqmXPZp"
"Mecdty","@KamalaHarris Kamala Harris IF you Believed in what you Preach you would Release All The Names of all the politicians that used Tax payers money to pay for their Sexual Misconducts! $17 million! But you won’t because your a Liar! Prove me Wrong!"
"Mecdty","@KamalaHarris Release all the names of the politicians that used Tax payers money to pay for their sexual misconducts! If you don’t then your Tweet is Useless!"
"Mecdty","Hillary Clinton is not above the law, yet she has a record of contempt for the rule of law. Our leaders are bound by the rule of law, so Clinton must be held accountable. Sign JW's petition now to demand that Hillary Clinton answer for her corruption!<U+270F><U+FE0F><U+0001F4CB>
https://t.co/2BxhioKEWq https://t.co/voTtkEyZl9"
"Mecdty","Liberals are freaking out that Trump is going to honor Tiger Woods with the Medal of Freedom.

Oh really?

Where was this selective outrage when Obama gave the SAME award to Ellen DeGeneres, Robert De Niro, Kareem Abdul-Jabbar, Bruce Springsteen, &amp; Diana Ross?

Hypocrites."
"Mecdty","Senate Leaders Want Information On ‘Highly Classified’ FBI Memo About Clinton https://t.co/u8u1wVIUpf via @SaraCarterDC"
"Mecdty","@RealJamesWoods What ever happened to the Greater Good!"
"Mecdty","@RealMattCouch To live on a pig farm"
"Mecdty","@cs00582sc I’m ready for a bacon and cheese sandwich!"
"Mecdty","I find it interesting and yet telling that the most ""Diverse"" party (Democrats) are the most anti-American and racist. 

Maybe just maybe diversity of color doesn't equate diversity of thought! 

#WednesdayMotivation"
"Mecdty","Oh, just Rolling Stone celebrating that Notre Dame Cathedral burned. https://t.co/dUGPrsBEvG"
"Mecdty","HUGE FEDERAL COURT victory for @project_veritas - winning defamation case brought against us by a union president who bragged about verbal abuse of students and said we defamed him. We spent $350k on case, could have settled - BUT WE WILL NEVER SETTLE frivolous attacks! https://t.co/NczGt2uwwX"
"Mecdty","Thank you, AG Barr! Important that asylum fraudsters not be released! https://t.co/eBVKBGjheQ"
